"seq","id","date","number_passengers","duration"
"7106",7985,1998-04-13,40,1.9904257
"7107",7986,1998-04-13,39,2.0161946
"7108",7987,1998-04-13,41,2.1104689
"7109",7988,1998-04-13,42,2.057258
"7110",7989,1998-04-13,82,1.0917586
"7111",7990,1998-04-13,80,1.1171103
"7112",7991,1998-04-13,82,1.0785499
"7113",7992,1998-04-14,43,1.9426742
"7114",7994,1998-04-14,43,2.0265462
"7115",7995,1998-04-14,85,1.0530634
"7116",7996,1998-04-14,79,1.1063198
"7117",8000,1998-04-15,42,2.0184186
"7118",8002,1998-04-15,42,1.9783717
"7119",8003,1998-04-15,92,1.008253
"7120",8004,1998-04-15,86,0.98464453
"7121",8005,1998-04-15,83,0.9671267
"7122",8006,1998-04-15,88,1.0146664
"7123",8007,1998-04-15,84,1.0317329
"7124",8008,1998-04-16,41,2.018089
"7125",8009,1998-04-16,41,2.0375369
"7126",8010,1998-04-16,41,1.8823714
"7127",8011,1998-04-16,88,0.9991542
"7128",8012,1998-04-16,82,1.0685481
"7129",8013,1998-04-16,83,1.0356587
"7130",8014,1998-04-16,84,1.0325086
"7131",8015,1998-04-16,84,1.0144234
"7132",8016,1998-04-17,41,2.190597
"7133",8017,1998-04-17,38,2.2180727
"7134",8018,1998-04-17,32,2.2485533
"7135",8019,1998-04-17,65,1.178899
"7136",8020,1998-04-17,70,1.210499
"7137",8021,1998-04-17,75,1.2139094
"7138",8022,1998-04-17,74,1.2410198
"7139",8023,1998-04-17,65,1.2040739
"7140",8024,1998-04-18,41,2.0305452
"7141",8025,1998-04-18,37,2.051355
"7142",8026,1998-04-18,41,2.2130325
"7143",8027,1998-04-18,79,1.069571
"7144",8028,1998-04-18,81,1.0843321
"7145",8029,1998-04-18,85,1.1108158
"7146",8030,1998-04-18,79,1.1380705
"7147",8031,1998-04-18,76,1.025537
"7148",8032,1998-04-19,41,2.1943932
"7149",8033,1998-04-19,40,2.1476262
"7150",8034,1998-04-19,33,2.0959058
"7151",8035,1998-04-19,41,2.0200152
"7152",8036,1998-04-19,41,2.1118915
"7153",8037,1998-04-19,70,1.1154857
"7154",8038,1998-04-19,82,1.0646847
"7155",8040,1998-04-20,43,2.1601362
"7156",8041,1998-04-20,43,2.0903246
"7157",8042,1998-04-20,44,1.9795207
"7158",8043,1998-04-20,38,2.0243301
"7159",8044,1998-04-20,46,2.1611347
"7160",8045,1998-04-20,89,1.0765553
"7161",8046,1998-04-20,86,1.0309083
"7162",8047,1998-04-20,89,0.9680938
"7163",8048,1998-04-21,42,2.1756852
"7164",8049,1998-04-21,36,2.0060813
"7165",8050,1998-04-21,42,1.9927945
"7166",8051,1998-04-21,75,1.135046
"7167",8052,1998-04-21,76,1.1521708
"7168",8053,1998-04-21,79,1.0547476
"7169",8054,1998-04-21,84,1.0524303
"7170",8055,1998-04-21,82,1.1082304
"7171",8056,1998-04-22,44,1.9290034
"7172",8057,1998-04-22,41,1.946728
"7173",8058,1998-04-22,41,2.04508
"7174",8059,1998-04-22,81,1.0045493
"7175",8060,1998-04-22,83,1.018385
"7176",8061,1998-04-22,85,0.9906869
"7177",8062,1998-04-22,84,0.9966762
"7178",8064,1998-04-23,43,2.1246605
"7179",8065,1998-04-23,44,1.9610385
"7180",8067,1998-04-23,92,1.0184433
"7181",8068,1998-04-23,83,1.113062
"7182",8069,1998-04-23,85,1.0652649
"7183",8070,1998-04-23,87,1.0279857
"7184",8071,1998-04-23,79,1.0510774
"7185",8080,1998-04-25,41,2.0615036
"7186",8082,1998-04-25,37,2.1624997
"7187",8083,1998-04-25,82,1.1077956
"7188",8084,1998-04-25,86,1.1073161
"7189",8085,1998-04-25,85,1.0433266
"7190",8086,1998-04-25,83,1.0722631
"7191",8087,1998-04-25,90,1.1276807
"7192",8088,1998-04-26,43,1.9947582
"7193",8090,1998-04-26,42,2.1248732
"7194",8091,1998-04-26,43,2.0646594
"7195",8092,1998-04-26,43,2.054208
"7196",8093,1998-04-26,84,1.0823634
"7197",8094,1998-04-26,87,0.9997392
"7198",8098,1998-04-27,41,1.9078516
"7199",8099,1998-04-27,46,2.1050627
"7200",8100,1998-04-27,42,2.128554
"7201",8101,1998-04-27,89,1.1207945
"7202",8103,1998-04-27,81,1.1041363
"7203",8104,1998-04-28,37,2.028123
"7204",8105,1998-04-28,45,2.0116682
"7205",8106,1998-04-28,37,2.0410874
"7206",8107,1998-04-28,95,1.0434775
"7207",8108,1998-04-28,77,0.9617661
"7208",8109,1998-04-28,74,1.0446727
"7209",8110,1998-04-28,76,0.9966729
"7210",8111,1998-04-28,76,1.0019411
"7211",8112,1998-04-29,43,1.9801255
"7212",8113,1998-04-29,46,2.0157022
"7213",8114,1998-04-29,43,2.0902452
"7214",8115,1998-04-29,90,0.9771424
"7215",8116,1998-04-29,86,1.0343764
"7216",8118,1998-04-29,83,1.0937408
"7217",8119,1998-04-29,85,1.042384
"7218",8120,1998-04-30,43,1.9776508
"7219",8121,1998-04-30,46,2.0769126
"7220",8122,1998-04-30,44,2.1010377
"7221",8124,1998-04-30,90,1.0242203
"7222",8125,1998-04-30,90,0.9937804
"7223",8127,1998-04-30,86,1.0242176
"7224",8128,1998-05-01,41,2.1931627
"7225",8129,1998-05-01,41,2.0432553
"7226",8130,1998-05-01,41,2.1818364
"7227",8131,1998-05-01,80,1.0916426
"7228",8132,1998-05-01,73,1.1070114
"7229",8133,1998-05-01,76,1.1005993
"7230",8134,1998-05-01,70,1.1258699
"7231",8135,1998-05-01,79,1.1182619
"7232",8136,1998-05-02,39,2.1659622
"7233",8137,1998-05-02,43,1.9180809
"7234",8138,1998-05-02,40,1.9044286
"7235",8139,1998-05-02,87,1.0129341
"7236",8140,1998-05-02,89,1.0483212
"7237",8142,1998-05-02,82,1.0970851
"7238",8143,1998-05-02,84,1.0669783
"7239",8144,1998-05-03,43,2.149888
"7240",8145,1998-05-03,43,2.1234677
"7241",8146,1998-05-03,43,2.0781915
"7242",8147,1998-05-03,40,1.9941996
"7243",8149,1998-05-03,83,1.1015044
"7244",8150,1998-05-03,76,1.0484351
"7245",8151,1998-05-03,83,1.0616987
"7246",8152,1998-05-04,43,2.0445416
"7247",8153,1998-05-04,43,1.9271511
"7248",8155,1998-05-04,43,1.9545135
"7249",8156,1998-05-04,43,2.0620441
"7250",8157,1998-05-04,86,1.028493
"7251",8158,1998-05-04,93,0.9915104
"7252",8159,1998-05-04,87,1.0085523
"7253",8160,1998-05-05,43,1.9958246
"7254",8161,1998-05-05,44,2.086149
"7255",8162,1998-05-05,46,1.9790782
"7256",8163,1998-05-05,89,0.9918774
"7257",8164,1998-05-05,85,1.0829048
"7258",8165,1998-05-05,86,1.0687203
"7259",8166,1998-05-05,88,1.0376661
"7260",8167,1998-05-05,86,1.0619009
"7261",8168,1998-05-06,43,2.046104
"7262",8169,1998-05-06,43,2.1804292
"7263",8170,1998-05-06,43,2.0371022
"7264",8171,1998-05-06,88,1.0075823
"7265",8172,1998-05-06,89,1.0611936
"7266",8173,1998-05-06,89,0.9808253
"7267",8174,1998-05-06,88,0.9965026
"7268",8175,1998-05-06,88,1.0302625
"7269",8176,1998-05-07,43,2.0522652
"7270",8177,1998-05-07,43,2.0654638
"7271",8178,1998-05-07,36,2.0127254
"7272",8179,1998-05-07,85,1.0753353
"7273",8180,1998-05-07,88,1.0214072
"7274",8181,1998-05-07,80,1.1372623
"7275",8182,1998-05-07,80,1.1663053
"7276",8183,1998-05-07,83,1.040512
"7277",8184,1998-05-08,45,1.9972776
"7278",8185,1998-05-08,45,2.017588
"7279",8186,1998-05-08,44,2.036209
"7280",8187,1998-05-08,90,1.0272758
"7281",8188,1998-05-08,88,1.0554442
"7282",8189,1998-05-08,90,0.9991386
"7283",8190,1998-05-08,93,1.0151378
"7284",8191,1998-05-08,92,1.013402
"7285",8192,1998-05-09,42,2.113486
"7286",8193,1998-05-09,42,2.0164144
"7287",8194,1998-05-09,42,1.9762772
"7288",8195,1998-05-09,86,1.0241467
"7289",8196,1998-05-09,83,1.0379491
"7290",8197,1998-05-09,83,1.0026087
"7291",8198,1998-05-09,83,1.0892903
"7292",8199,1998-05-09,86,1.024675
"7293",8200,1998-05-10,44,1.9722245
"7294",8201,1998-05-10,44,2.03362
"7295",8202,1998-05-10,44,2.0280669
"7296",8203,1998-05-10,47,2.1314285
"7297",8204,1998-05-10,46,1.9986503
"7298",8205,1998-05-10,90,1.0875698
"7299",8206,1998-05-10,91,0.96793544
"7300",8207,1998-05-10,91,1.0773157
"7301",8208,1998-05-11,43,2.0818374
"7302",8209,1998-05-11,42,2.107007
"7303",8210,1998-05-11,42,2.0013804
"7304",8211,1998-05-11,42,2.0974636
"7305",8212,1998-05-11,43,1.9690608
"7306",8213,1998-05-11,87,1.0438213
"7307",8214,1998-05-11,87,1.0349658
"7308",8215,1998-05-11,86,1.0530442
"7309",8216,1998-05-12,45,2.0452886
"7310",8217,1998-05-12,43,1.9787989
"7311",8218,1998-05-12,45,1.9571834
"7312",8219,1998-05-12,84,1.0855943
"7313",8220,1998-05-12,87,1.028169
"7314",8221,1998-05-12,85,1.0830095
"7315",8222,1998-05-12,91,0.9509808
"7316",8223,1998-05-12,92,1.007143
"7317",8224,1998-05-13,43,2.0926914
"7318",8225,1998-05-13,43,2.1785426
"7319",8226,1998-05-13,42,2.1840267
"7320",8227,1998-05-13,81,1.0927672
"7321",8228,1998-05-13,86,1.1787753
"7322",8229,1998-05-13,86,1.0595495
"7323",8230,1998-05-13,84,1.1037861
"7324",8240,1998-05-15,44,2.0499666
"7325",8241,1998-05-15,46,2.0329154
"7326",8242,1998-05-15,45,1.899171
"7327",8243,1998-05-15,87,1.0739844
"7328",8244,1998-05-15,91,0.985272
"7329",8245,1998-05-15,93,1.0358185
"7330",8246,1998-05-15,92,1.0348791
"7331",8247,1998-05-15,94,1.0616378
"7332",8248,1998-05-16,42,2.1966212
"7333",8249,1998-05-16,40,2.027308
"7334",8250,1998-05-16,42,2.1220205
"7335",8251,1998-05-16,83,1.0711929
"7336",8252,1998-05-16,84,1.0461221
"7337",8253,1998-05-16,77,1.0834967
"7338",8254,1998-05-16,82,1.081283
"7339",8255,1998-05-16,82,1.0901673
"7340",8256,1998-05-17,44,2.1676733
"7341",8257,1998-05-17,45,2.1907303
"7342",8259,1998-05-17,41,2.0986617
"7343",8260,1998-05-17,41,2.0471592
"7344",8261,1998-05-17,87,1.109225
"7345",8262,1998-05-17,88,1.0949446
"7346",8263,1998-05-17,87,1.1106246
"7347",8264,1998-05-18,44,2.1266193
"7348",8265,1998-05-18,43,1.9740251
"7349",8267,1998-05-18,40,2.043627
"7350",8268,1998-05-18,43,2.0408933
"7351",8269,1998-05-18,87,1.0227953
"7352",8270,1998-05-18,90,1.0287706
"7353",8271,1998-05-18,84,1.0705233
"7354",8272,1998-05-19,43,2.1281974
"7355",8273,1998-05-19,48,2.0050886
"7356",8274,1998-05-19,41,2.1535568
"7357",8275,1998-05-19,94,1.0937947
"7358",8276,1998-05-19,88,1.1349461
"7359",8277,1998-05-19,87,1.0923755
"7360",8278,1998-05-19,87,1.0620773
"7361",8279,1998-05-19,86,1.0740926
"7362",8280,1998-05-20,43,2.0936449
"7363",8281,1998-05-20,42,1.992437
"7364",8282,1998-05-20,43,2.0530357
"7365",8283,1998-05-20,85,1.0050888
"7366",8284,1998-05-20,83,1.0473198
"7367",8285,1998-05-20,84,1.092558
"7368",8286,1998-05-20,87,1.02594
"7369",8287,1998-05-20,87,1.0435429
"7370",8288,1998-05-21,47,1.9323084
"7371",8289,1998-05-21,46,2.098375
"7372",8290,1998-05-21,45,2.0188677
"7373",8291,1998-05-21,92,1.0071828
"7374",8292,1998-05-21,98,1.0664005
"7375",8293,1998-05-21,90,1.0378376
"7376",8294,1998-05-21,93,1.0366157
"7377",8295,1998-05-21,92,0.99983025
"7378",8296,1998-05-22,45,2.0467758
"7379",8297,1998-05-22,42,2.1142397
"7380",8298,1998-05-22,46,2.1663344
"7381",8299,1998-05-22,87,1.0923654
"7382",8300,1998-05-22,95,1.0458758
"7383",8301,1998-05-22,90,1.0159822
"7384",8302,1998-05-22,95,1.0665779
"7385",8303,1998-05-22,84,1.0004904
"7386",8304,1998-05-23,43,2.0619261
"7387",8305,1998-05-23,47,2.0734756
"7388",8306,1998-05-23,47,2.0864043
"7389",8307,1998-05-23,92,1.0419432
"7390",8308,1998-05-23,91,1.0156745
"7391",8309,1998-05-23,94,1.0179031
"7392",8310,1998-05-23,91,1.0846106
"7393",8311,1998-05-23,94,1.0004715
"7394",8312,1998-05-24,44,1.9614611
"7395",8314,1998-05-24,44,2.179742
"7396",8315,1998-05-24,43,2.1106286
"7397",8316,1998-05-24,40,2.0116508
"7398",8317,1998-05-24,82,1.0159445
"7399",8318,1998-05-24,87,1.0796429
"7400",8319,1998-05-24,88,1.054236
"7401",8320,1998-05-25,43,2.122191
"7402",8322,1998-05-25,44,2.029441
"7403",8323,1998-05-25,40,2.0932045
"7404",8324,1998-05-25,46,2.125873
"7405",8325,1998-05-25,87,1.0451381
"7406",8326,1998-05-25,96,1.0087489
"7407",8327,1998-05-25,81,1.1743789
"7408",8328,1998-05-26,45,1.9284375
"7409",8329,1998-05-26,44,2.0982795
"7410",8330,1998-05-26,45,2.1013389
"7411",8331,1998-05-26,88,1.0222543
"7412",8332,1998-05-26,83,0.9786338
"7413",8333,1998-05-26,87,1.0114901
"7414",8334,1998-05-26,86,1.070167
"7415",8335,1998-05-26,84,1.0170563
"7416",8336,1998-05-27,44,1.9481504
"7417",8337,1998-05-27,46,1.9425373
"7418",8338,1998-05-27,44,2.0267901
"7419",8339,1998-05-27,90,1.0232488
"7420",8340,1998-05-27,86,1.1099048
"7421",8341,1998-05-27,95,1.0601401
"7422",8342,1998-05-27,93,0.96802276
"7423",8343,1998-05-27,90,1.0163152
"7424",8344,1998-05-28,44,2.0947402
"7425",8345,1998-05-28,44,2.1872046
"7426",8346,1998-05-28,41,2.1609917
"7427",8347,1998-05-28,77,1.1106917
"7428",8348,1998-05-28,83,1.112239
"7429",8349,1998-05-28,79,1.0889052
"7430",8350,1998-05-28,79,1.0804067
"7431",8351,1998-05-28,80,1.0739614
"7432",8353,1998-05-29,44,2.2726986
"7433",8354,1998-05-29,42,2.0002692
"7434",8355,1998-05-29,83,1.0505341
"7435",8356,1998-05-29,88,1.0523534
"7436",8357,1998-05-29,86,1.0614144
"7437",8359,1998-05-29,86,1.0841651
"7438",8360,1998-05-30,37,2.0694778
"7439",8361,1998-05-30,37,1.8953549
"7440",8362,1998-05-30,42,2.1123915
"7441",8363,1998-05-30,71,1.1022867
"7442",8364,1998-05-30,70,1.116876
"7443",8365,1998-05-30,85,1.0752937
"7444",8366,1998-05-30,75,1.0185046
"7445",8367,1998-05-30,83,1.1248788
"7446",8368,1998-05-31,44,1.9941716
"7447",8369,1998-05-31,44,2.1487603
"7448",8370,1998-05-31,44,2.0504732
"7449",8371,1998-05-31,44,2.069917
"7450",8372,1998-05-31,44,1.9957209
"7451",8373,1998-05-31,85,1.0427938
"7452",8374,1998-05-31,85,1.1044016
"7453",8375,1998-05-31,91,0.993854
"7454",8376,1998-06-01,45,2.0766973
"7455",8377,1998-06-01,46,2.0790973
"7456",8378,1998-06-01,48,2.0377526
"7457",8379,1998-06-01,44,2.0439105
"7458",8380,1998-06-01,44,2.0391593
"7459",8381,1998-06-01,86,1.1043336
"7460",8382,1998-06-01,87,1.0841813
"7461",8383,1998-06-01,91,1.100522
"7462",8384,1998-06-02,44,2.1119702
"7463",8385,1998-06-02,44,2.0533764
"7464",8387,1998-06-02,88,1.036777
"7465",8388,1998-06-02,87,1.0621438
"7466",8389,1998-06-02,88,1.0509478
"7467",8390,1998-06-02,88,1.0921632
"7468",8391,1998-06-02,86,1.0052952
"7469",8392,1998-06-03,42,2.1680214
"7470",8393,1998-06-03,44,2.0977895
"7471",8394,1998-06-03,44,2.0353472
"7472",8395,1998-06-03,89,1.0374471
"7473",8396,1998-06-03,89,1.0392377
"7474",8397,1998-06-03,92,0.97199833
"7475",8398,1998-06-03,88,1.0675291
"7476",8399,1998-06-03,85,1.1269828
"7477",8400,1998-06-04,47,1.996374
"7478",8401,1998-06-04,43,2.0259926
"7479",8402,1998-06-04,44,2.0412073
"7480",8403,1998-06-04,85,1.0844012
"7481",8404,1998-06-04,85,1.094413
"7482",8405,1998-06-04,85,1.0883427
"7483",8406,1998-06-04,94,1.0492486
"7484",8407,1998-06-04,90,1.1003132
"7485",8409,1998-06-05,47,2.047999
"7486",8411,1998-06-05,90,1.0118263
"7487",8412,1998-06-05,92,1.0132358
"7488",8413,1998-06-05,91,1.015263
"7489",8414,1998-06-05,94,0.983627
"7490",8415,1998-06-05,90,1.0438452
"7491",8419,1998-06-06,94,1.0951512
"7492",8420,1998-06-06,74,1.0653778
"7493",8421,1998-06-06,86,1.12221
"7494",8422,1998-06-06,77,1.1145942
"7495",8424,1998-06-07,45,1.9470452
"7496",8425,1998-06-07,45,2.1085322
"7497",8427,1998-06-07,47,2.0431087
"7498",8428,1998-06-07,46,2.1086326
"7499",8429,1998-06-07,93,1.0159153
"7500",8430,1998-06-07,95,0.9969357
"7501",8431,1998-06-07,93,1.0531677
"7502",8432,1998-06-08,42,2.0601788
"7503",8433,1998-06-08,46,2.009311
"7504",8434,1998-06-08,42,2.1014025
"7505",8435,1998-06-08,45,1.9982858
"7506",8436,1998-06-08,42,1.8930829
"7507",8437,1998-06-08,87,1.0636507
"7508",8438,1998-06-08,93,1.0587735
"7509",8439,1998-06-08,88,1.058252
"7510",8440,1998-06-09,45,2.1309342
"7511",8441,1998-06-09,45,2.0808063
"7512",8442,1998-06-09,40,2.070804
"7513",8443,1998-06-09,90,1.0757653
"7514",8444,1998-06-09,87,1.130823
"7515",8445,1998-06-09,89,1.083093
"7516",8446,1998-06-09,86,1.0983717
"7517",8447,1998-06-09,87,1.1410758
"7518",8450,1998-06-10,48,2.0904455
"7519",8451,1998-06-10,95,1.0794905
"7520",8452,1998-06-10,89,1.0585412
"7521",8453,1998-06-10,92,1.029451
"7522",8454,1998-06-10,93,1.0668392
"7523",8455,1998-06-10,91,1.0106997
"7524",8464,1998-06-12,45,2.0591898
"7525",8465,1998-06-12,49,2.1097012
"7526",8466,1998-06-12,47,2.104252
"7527",8467,1998-06-12,88,1.0949563
"7528",8468,1998-06-12,88,1.0975399
"7529",8469,1998-06-12,88,1.0981581
"7530",8470,1998-06-12,96,1.0341111
"7531",8471,1998-06-12,89,1.067622
"7532",8480,1998-06-14,46,2.0516222
"7533",8481,1998-06-14,44,2.0563054
"7534",8482,1998-06-14,46,2.071918
"7535",8483,1998-06-14,45,1.9575968
"7536",8485,1998-06-14,89,1.030561
"7537",8486,1998-06-14,90,1.0083545
"7538",8487,1998-06-14,90,1.0105858
"7539",8488,1998-06-15,45,2.0401168
"7540",8489,1998-06-15,45,1.940664
"7541",8490,1998-06-15,45,2.100992
"7542",8491,1998-06-15,46,1.9964253
"7543",8492,1998-06-15,45,2.0271308
"7544",8493,1998-06-15,89,1.0619936
"7545",8494,1998-06-15,91,1.024385
"7546",8495,1998-06-15,89,1.0563977
"7547",8504,1998-06-17,44,2.0112073
"7548",8505,1998-06-17,44,1.9643657
"7549",8506,1998-06-17,44,2.0150254
"7550",8507,1998-06-17,92,0.9581852
"7551",8508,1998-06-17,91,0.9699273
"7552",8509,1998-06-17,96,0.9927232
"7553",8510,1998-06-17,91,0.9608716
"7554",8511,1998-06-17,89,0.96604043
"7555",8512,1998-06-18,45,2.0232134
"7556",8513,1998-06-18,46,2.0567086
"7557",8514,1998-06-18,45,2.0190141
"7558",8516,1998-06-18,90,1.0334527
"7559",8517,1998-06-18,91,1.0075922
"7560",8518,1998-06-18,97,1.0386304
"7561",8519,1998-06-18,95,1.0324845
"7562",8520,1998-06-19,45,1.9750217
"7563",8521,1998-06-19,45,2.0278287
"7564",8522,1998-06-19,46,2.0628777
"7565",8523,1998-06-19,91,1.0859488
"7566",8524,1998-06-19,90,1.0905622
"7567",8525,1998-06-19,92,1.0265405
"7568",8526,1998-06-19,91,1.0100969
"7569",8527,1998-06-19,92,1.0272572
"7570",8528,1998-06-20,45,1.9593873
"7571",8529,1998-06-20,47,1.9921755
"7572",8530,1998-06-20,45,2.0450275
"7573",8531,1998-06-20,88,1.059502
"7574",8532,1998-06-20,87,1.0666776
"7575",8533,1998-06-20,90,1.0411397
"7576",8534,1998-06-20,93,1.0378622
"7577",8535,1998-06-20,89,1.0653673
"7578",8536,1998-06-21,45,2.04858
"7579",8537,1998-06-21,45,2.066689
"7580",8538,1998-06-21,45,1.9626486
"7581",8539,1998-06-21,45,2.1510754
"7582",8540,1998-06-21,45,2.1170576
"7583",8541,1998-06-21,91,1.097044
"7584",8542,1998-06-21,90,1.0588851
"7585",8543,1998-06-21,92,1.0108119
"7586",8544,1998-06-22,45,2.0725167
"7587",8545,1998-06-22,48,1.9519757
"7588",8547,1998-06-22,42,1.9845287
"7589",8548,1998-06-22,46,2.119754
"7590",8549,1998-06-22,91,1.0421165
"7591",8550,1998-06-22,94,0.9946996
"7592",8551,1998-06-22,91,1.0509472
"7593",8552,1998-06-23,45,2.131112
"7594",8553,1998-06-23,45,1.9994396
"7595",8555,1998-06-23,88,1.0619485
"7596",8556,1998-06-23,93,1.044383
"7597",8557,1998-06-23,91,1.100591
"7598",8558,1998-06-23,90,1.0520302
"7599",8559,1998-06-23,90,1.0726333
"7600",8568,1998-06-25,47,2.0127196
"7601",8569,1998-06-25,43,2.1703687
"7602",8570,1998-06-25,43,2.0326228
"7603",8571,1998-06-25,84,1.1043774
"7604",8572,1998-06-25,84,1.1107341
"7605",8573,1998-06-25,74,1.0708991
"7606",8574,1998-06-25,85,1.0900736
"7607",8575,1998-06-25,84,1.1043547
"7608",8576,1998-06-26,47,1.9610242
"7609",8577,1998-06-26,49,2.004239
"7610",8578,1998-06-26,45,2.1489577
"7611",8579,1998-06-26,94,1.0462123
"7612",8580,1998-06-26,95,1.0377436
"7613",8581,1998-06-26,88,1.098314
"7614",8582,1998-06-26,90,1.0611137
"7615",8583,1998-06-26,93,1.0308195
"7616",8584,1998-06-27,45,2.0263453
"7617",8585,1998-06-27,37,2.2053251
"7618",8586,1998-06-27,39,2.1685796
"7619",8587,1998-06-27,86,1.1353842
"7620",8588,1998-06-27,89,1.0835948
"7621",8589,1998-06-27,86,1.1518576
"7622",8590,1998-06-27,89,1.0677477
"7623",8591,1998-06-27,89,1.0851882
"7624",8592,1998-06-28,46,2.2755046
"7625",8594,1998-06-28,39,2.2774568
"7626",8595,1998-06-28,41,2.3632107
"7627",8596,1998-06-28,40,2.2565832
"7628",8597,1998-06-28,83,1.2356292
"7629",8599,1998-06-28,79,1.2497624
"7630",8600,1998-06-29,46,2.12013
"7631",8601,1998-06-29,44,2.0885623
"7632",8602,1998-06-29,46,2.0683804
"7633",8603,1998-06-29,46,2.0285068
"7634",8604,1998-06-29,46,2.001266
"7635",8605,1998-06-29,97,1.0347651
"7636",8606,1998-06-29,94,0.96266323
"7637",8607,1998-06-29,91,1.0711429
"7638",8608,1998-06-30,44,2.0913582
"7639",8610,1998-06-30,46,1.99139
"7640",8611,1998-06-30,91,1.0000238
"7641",8612,1998-06-30,99,1.0152082
"7642",8613,1998-06-30,90,1.0198262
"7643",8614,1998-06-30,89,1.0387279
"7644",8615,1998-06-30,93,1.0199268
"7645",8624,1998-07-02,44,2.0068882
"7646",8625,1998-07-02,47,2.0239754
"7647",8626,1998-07-02,44,2.0762844
"7648",8627,1998-07-02,83,1.0351584
"7649",8628,1998-07-02,81,1.021585
"7650",8629,1998-07-02,88,1.1498098
"7651",8630,1998-07-02,87,1.0753258
"7652",8631,1998-07-02,85,1.1042197
"7653",8632,1998-07-03,44,2.1897883
"7654",8633,1998-07-03,44,2.066406
"7655",8634,1998-07-03,44,2.0610604
"7656",8635,1998-07-03,91,1.0969045
"7657",8636,1998-07-03,89,1.0930268
"7658",8637,1998-07-03,93,1.1019866
"7659",8638,1998-07-03,85,1.1158222
"7660",8639,1998-07-03,88,1.040984
"7661",8640,1998-07-04,43,1.9609774
"7662",8641,1998-07-04,45,1.8616813
"7663",8642,1998-07-04,43,1.927419
"7664",8643,1998-07-04,92,1.0049342
"7665",8644,1998-07-04,93,0.98672247
"7666",8646,1998-07-04,93,0.98109907
"7667",8647,1998-07-04,91,1.025797
"7668",8648,1998-07-05,44,1.9813962
"7669",8650,1998-07-05,45,1.9631609
"7670",8651,1998-07-05,44,2.051073
"7671",8652,1998-07-05,44,2.1366022
"7672",8653,1998-07-05,89,1.0278418
"7673",8654,1998-07-05,90,1.0147992
"7674",8655,1998-07-05,91,0.9952605
"7675",8656,1998-07-06,45,2.0805302
"7676",8657,1998-07-06,45,2.0685759
"7677",8658,1998-07-06,45,2.0908895
"7678",8659,1998-07-06,45,2.0842512
"7679",8660,1998-07-06,45,2.0723107
"7680",8661,1998-07-06,91,1.0470603
"7681",8662,1998-07-06,95,1.1157577
"7682",8663,1998-07-06,90,1.078658
"7683",8664,1998-07-07,40,2.0833876
"7684",8665,1998-07-07,44,2.0865502
"7685",8666,1998-07-07,44,2.104303
"7686",8667,1998-07-07,84,1.1634659
"7687",8668,1998-07-07,88,1.0732172
